"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","10,482.00"," 92,491.10 ","10,482.00"," 92,491.10 ","100.00 ","100.00 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","262,072.00"," 62,291,181.73 ","73,026.00"," 18,624,968.82 ","27.86 ","29.90 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","17,857.00"," 31,646,916.03 ","17,423.00"," 30,878,808.57 ","97.57 ","97.57 "
"LEUL","LEATHER UP LIMITED","53,954.00"," 2,111,517.27 ","39,393.00"," 1,565,358.47 ","73.01 ","74.13 "
"LIVEN","LIVEN PHARMA LIMITED","333,802.00"," 21,430,872.60 ","265,214.00"," 17,038,825.54 ","79.45 ","79.51 "
"LOADS","LOADS LIMITED","1,963,391.00"," 30,812,649.49 ","1,615,859.00"," 25,375,712.03 ","82.30 ","82.35 "
"LOTCHEM","LOTTE CHEMICAL PAKISTAN LIMITED","2,909,657.00"," 57,816,357.38 ","1,847,859.00"," 38,314,802.60 ","63.51 ","66.27 "
"LPGL","LEINER PAK GELATINE LIMITED","268,163.00"," 39,800,042.13 ","136,833.00"," 20,605,023.14 ","51.03 ","51.77 "
"LPL","LALPIR POWER LIMITED","186,398.00"," 4,603,938.87 ","140,065.00"," 3,459,413.52 ","75.14 ","75.14 "
"LSECL","LSE CAPITAL LIMITED","156,897.00"," 944,153.18 ","130,577.00"," 788,176.45 ","83.22 ","83.48 "
"LSEFSL","LSE FINANCIAL SERVICES LIMITED","15,284.00"," 429,289.28 ","12,375.00"," 345,825.25 ","80.97 ","80.56 "
"LSEVL","LSE VENTURES LIMITED","9,221.00"," 106,834.31 ","6,021.00"," 70,016.00 ","65.30 ","65.54 "
"LUCK","LUCKY CEMENT LIMITED","1,306,577.00"," 455,356,650.27 ","881,687.00"," 307,900,352.97 ","67.48 ","67.62 "
"MACFL","MACPAC FILMS LIMITED","3,008,090.00"," 187,062,310.56 ","1,542,947.00"," 96,549,896.59 ","51.29 ","51.61 "
"MACTER","MACTER INTERNATIONAL LIMITED","36,169.00"," 15,065,702.56 ","34,399.00"," 14,331,205.94 ","95.11 ","95.12 "
"MARI","MARI ENERGIES LIMITED","653,593.00"," 406,063,144.56 ","445,676.00"," 282,331,723.84 ","68.19 ","69.53 "
"MCB","MCB BANK LIMITED","1,247,285.00"," 426,169,667.26 ","754,404.00"," 255,505,890.53 ","60.48 ","59.95 "
"MCBIM","MCB INVESTMENT MANAGEMENT LIMITED","6,567.00"," 871,635.21 ","5,455.00"," 723,455.61 ","83.07 ","83.00 "
"MDTL","MEDIA TIMES LIMITED","8,489,971.00"," 25,244,937.87 ","4,797,078.00"," 14,401,744.57 ","56.50 ","57.05 "
"MEBL","MEEZAN BANK LIMITED","1,600,587.00"," 589,823,835.35 ","1,198,589.00"," 444,977,624.93 ","74.88 ","75.44 "
"MEHT","MAHMOOD TEXTILE MILLS LIMITED","25,190.00"," 11,173,912.14 ","20,729.00"," 9,290,505.23 ","82.29 ","83.14 "
"MERIT","MERIT PACKAGING LIMITED","926,692.00"," 12,308,422.50 ","764,626.00"," 10,169,017.05 ","82.51 ","82.62 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","632,539.00"," 135,263,466.18 ","196,302.00"," 41,621,935.44 ","31.03 ","30.77 "
"MFL","MATCO FOODS LIMITED","6,441.00"," 351,137.36 ","6,181.00"," 336,927.36 ","95.96 ","95.95 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","671,692.00"," 9,347,414.20 ","617,000.00"," 8,574,540.00 ","91.86 ","91.73 "
"MIRKS","MIRPURKHAS SUGAR MILLS LIMITED","68,387.00"," 2,330,782.74 ","60,426.00"," 2,058,021.57 ","88.36 ","88.30 "
"MLCF","MAPLE LEAF CEMENT FACTORY LIMITED","5,512,050.00"," 440,568,203.34 ","2,024,146.00"," 173,666,496.58 ","36.72 ","39.42 "
"MQTM","MAQBOOL TEXTILE MILLS LIMITED","31,641.00"," 1,311,399.04 ","20,007.00"," 829,266.99 ","63.23 ","63.24 "
"MRNS","MEHRAN SUGAR MILLS LIMITED","17,483.00"," 1,058,950.95 ","17,480.00"," 1,058,765.23 ","99.98 ","99.98 "
"MSCL","METROPOLITAN STEEL CORPORATION LIMITED","2,397,276.00"," 45,020,059.83 ","1,552,609.00"," 29,446,013.37 ","64.77 ","65.41 "
"MSOT","MASOOD TEXTILE MILLS LIMITED","108,419.00"," 8,139,485.73 ","77,199.00"," 5,837,067.53 ","71.20 ","71.71 "
"MTL","MILLAT TRACTORS LIMITED","101,958.00"," 56,302,847.05 ","80,859.00"," 45,539,716.96 ","79.31 ","80.88 "
"MUGHAL","MUGHAL IRON & STEEL INDUSTRIES LIMITED","1,415,583.00"," 96,355,915.42 ","1,257,969.00"," 85,649,273.85 ","88.87 ","88.89 "
"MUGHALC","MUGHAL IRON AND STEEL IND. LTD.-CLASS C","7,090.00"," 290,168.24 ","7,001.00"," 286,541.49 ","98.74 ","98.75 "
