"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"SZTM","SHAHZAD TEXTILE MILLS LIMITED","337.00"," 19,836.10 ","337.00"," 19,836.10 ","100.00 ","100.00 "
"TATM","TATA TEXTILE MILLS LIMITED","79,808.00"," 13,896,955.77 ","61,705.00"," 10,743,660.54 ","77.32 ","77.31 "
"TBL","TREET BATTERY LIMITED","11,245,302.00"," 155,824,356.55 ","7,258,486.00"," 100,622,208.41 ","64.55 ","64.57 "
"TCORP","TARIQ CORPORATION LIMITED","69,785.00"," 1,186,940.48 ","55,000.00"," 934,538.20 ","78.81 ","78.74 "
"TCORPCPS","TARIQ CORPORATION LTD-CUM&CONV.PREF.SH.","53,133.00"," 508,287.78 ","47,939.00"," 458,614.41 ","90.22 ","90.23 "
"TELE","TELECARD LIMITED","70,217,360.00"," 622,661,255.66 ","33,481,762.00"," 307,039,430.56 ","47.68 ","49.31 "
"TGL","TARIQ GLASS INDUSTRIES LTD.","209,192.00"," 55,469,812.29 ","204,150.00"," 54,137,856.95 ","97.59 ","97.60 "
"THALL","THAL LIMITED","10,180.00"," 5,917,286.27 ","10,099.00"," 5,870,302.14 ","99.20 ","99.21 "
"THCCL","THATTA CEMENT COMPANY LIMITED","7,305,504.00"," 377,996,709.50 ","5,088,538.00"," 263,434,306.68 ","69.65 ","69.69 "
"TICL","THE THAL INDUSTRIES CORPORATION LIMITED","173.00"," 98,283.15 ","173.00"," 98,283.15 ","100.00 ","100.00 "
